,activityobjectid,activitycodetypeobjectid,activitycodeobjectid,projectobjectid,activitycodedescription,activitycodetypename,activitycodetypescope,activitycodevalue,activityid,activityname,issecurecode,lastupdateuser,lastupdatedate,createuser,createdate
104,3889606,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.730000000
105,3889606,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.757000000
106,3889606,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.780000000
107,3889606,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.803000000
108,3889606,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.827000000
109,3889606,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.850000000
110,3889606,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.873000000
111,3889606,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.897000000
112,3889606,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.920000000
113,3889606,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.940000000
114,3889606,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.963000000
115,3889606,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:30.990000000
116,3889606,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.037000000
117,3889606,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.060000000
118,3889606,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.083000000
119,3889606,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.107000000
120,3889606,2301,13399,4829,Silica Line,Package,AS_Project,SLC,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.130000000
121,3889606,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.153000000
122,3889606,11778,33641,4829,Not applicable,G16 - Discipline,AS_Global,N/A,ST-P-170,Slurry Tks - Ouverture commerciale _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:20:31.177000000
123,3889607,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2023-06-04 15:40:21.817000000,Goudiabys,2022-03-08 13:23:05.033000000
124,3889607,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.057000000
125,3889607,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.313000000
126,3889607,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.337000000
127,3889607,2278,13370,4829,MM - Contract Signature,G10 - OCP Field - Milestones,AS_Global,CON,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.360000000
128,3889607,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.383000000
129,3889607,2280,13294,4829,JESA,G12 - Supplier / Subs,AS_Global,JSA,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.407000000
130,3889607,2281,13310,4829,Not applicable,G14 - Equipment Type,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.430000000
131,3889607,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.453000000
132,3889607,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.477000000
133,3889607,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.497000000
134,3889607,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.520000000
135,3889607,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.543000000
136,3889607,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.567000000
137,3889607,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.590000000
138,3889607,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.610000000
139,3889607,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,ST-P-180,Slurry Tks - Choix Commercial  _ Silica Line Phase 2,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-08 13:23:05.633000000
140,2605585,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.330000000
141,2605585,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.377000000
142,2605585,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.437000000
143,2605585,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.483000000
144,2605585,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.517000000
145,2605585,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.550000000
146,2605585,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.593000000
147,2605585,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.637000000
148,2605585,2301,13384,4829,Fire Protection,Package,AS_Project,FPR,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.710000000
149,2605585,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.760000000
150,2605585,11778,33633,4829,FIRE PROTECTION - SID,G16 - Discipline,AS_Global,FP,FP-P-140,Concrétisation avenant de transfert reliquat du projet de CIM à SIIT,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2020-10-06 16:38:31.797000000
151,3925848,2274,13285,4829,Phase 5 - Build,G02 - JSTEPS,AS_Global,P5,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2023-06-04 15:40:22.480000000,Goudiabys,2022-03-28 17:23:24.913000000
152,3925848,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.077000000
153,3925848,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.197000000
154,3925848,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.287000000
155,3925848,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.430000000
156,3925848,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.517000000
157,3925848,2280,13302,4829,Centrelec,G12 - Supplier / Subs,AS_Global,CEN,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.613000000
158,3925848,2281,13314,4829,EE - ELECTRICAL EQUIPMENT,G14 - Equipment Type,AS_Global,P0000,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.707000000
159,3925848,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.797000000
160,3925848,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:25.910000000
161,3925848,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.010000000
162,3925848,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.100000000
163,3925848,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.230000000
164,3925848,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.313000000
165,3925848,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.383000000
166,3925848,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.497000000
167,3925848,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.593000000
168,3925848,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.690000000
169,3925848,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.777000000
170,3925848,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.883000000
171,3925848,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:26.977000000
172,4022331,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2023-06-04 15:40:21.827000000,Goudiabys,2022-05-16 13:58:48.413000000
173,4022331,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.457000000
174,4022331,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.470000000
175,4022331,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.517000000
176,4022331,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.527000000
177,4022331,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.537000000
178,4022331,2280,13305,4829,CIM EQUIPEMENT,G12 - Supplier / Subs,AS_Global,CIM,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.570000000
179,4022331,2281,13313,4829,Fire Protection - All-in,G14 - Equipment Type,AS_Global,FKAAA,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.627000000
180,4022331,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.640000000
181,4022331,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.657000000
182,4022331,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.677000000
183,4022331,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.697000000
184,4022331,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.710000000
185,4022331,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.720000000
186,4022331,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.730000000
187,4022331,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.740000000
188,4022331,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.750000000
189,4022331,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.760000000
190,4022331,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.777000000
191,4022331,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.787000000
192,4022331,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.800000000
193,4022331,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.820000000
194,4022331,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.843000000
195,4022331,2301,13384,4829,Fire Protection,Package,AS_Project,FPR,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.893000000
196,4022331,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,FP-F-340,FP - Delivery of remaining Novec Gas accessories,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-05-16 13:58:48.967000000
