,Id,objectid,projectobjectid,wbsobjectid,wbsname,status,name,baselinestartdate,baselinefinishdate,startdate,finishdate,baselineduration,remainingduration,atcompletionduration,schedulepercentcomplete,primaryresourceobjectid,plannedlaborunits,actuallaborunits,floatpath,floatpathorder,totalfloat,unitspercentcomplete,type,actualstartdate,actualfinishdate,earlystartdate,earlyfinishdate,latestartdate,latefinishdate,calendarname,freefloat
58,LOE-C260,113474,4829,1073270,Priorité N°1,In Progress,HS - Mechanical Parts [LOE],2019-07-19 00:00:00,2023-03-29 16:00:00,2019-07-19 00:00:00,2024-05-03 12:00:00,7432.0000000000,684.000000,9620.0000000000,100.0000000000,,94241.000000,.000000,,,-4768.000000,.0000000000,Level Of Effort,2019-07-19 00:00:00,,2023-12-29 08:00:00,2024-05-03 12:00:00,2021-11-30 12:00:00,2021-12-27 12:00:00,G - Morocco 5 Day 8h w/Holidays,
59,LOE-C140,113475,4829,1073270,Priorité N°1,Not Started,HS - Electrical works [LOE],2022-09-29 08:00:00,2023-04-04 16:00:00,2024-04-10 12:00:00,2024-05-09 12:00:00,1056.0000000000,144.000000,144.0000000000,100.0000000000,,3158.000000,.000000,,,-4768.000000,.0000000000,Level Of Effort,,,2024-04-10 12:00:00,2024-05-09 12:00:00,2021-12-31 12:00:00,2021-12-31 12:00:00,G - Morocco 5 Day 8h w/Holidays,
60,LOE-C230,113476,4829,1073270,Priorité N°1,In Progress,HS - Fire Protection [LOE],2018-09-24 00:00:00,2022-10-17 16:00:00,2018-09-24 00:00:00,2024-02-22 16:00:00,8168.0000000000,304.000000,10896.0000000000,100.0000000000,,6967.000000,.000000,,,-4112.000000,.0000000000,Level Of Effort,2018-09-24 00:00:00,,2023-12-29 08:00:00,2024-02-22 16:00:00,2021-12-22 08:00:00,2022-02-14 16:00:00,G - Morocco 5 Day 8h w/Holidays,
61,LOE-C280,113477,4829,1073270,Priorité N°1,Not Started,HS  - Piping Works [LOE],2022-12-02 08:00:00,2023-01-23 16:00:00,2024-03-12 08:00:00,2024-04-24 16:00:00,288.0000000000,240.000000,240.0000000000,100.0000000000,,252.972972,.000000,,,-4724.000000,.0000000000,Level Of Effort,,,2024-03-12 08:00:00,2024-04-24 16:00:00,2021-11-05 08:00:00,2021-12-27 12:00:00,G - Morocco 5 Day 8h w/Holidays,
62,WL-C-61,113478,4829,27817,COM- Pipe Loop for Flash Water,Completed,Loop - Commissioning & Start-Up,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-02-26 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-02-26 00:00:00,2018-02-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
63,WL-C-71,113479,4829,27817,COM- Pipe Loop for Flash Water,Completed,Loop - DWS Loop Ready for SOP,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-02-26 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-02-26 00:00:00,2018-02-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
64,WL-C-81,113480,4829,27817,COM- Pipe Loop for Flash Water,Completed,Loop - Install Pressure Transmitter & Cold Loop Check,2018-02-02 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-02-02 00:00:00,2018-02-02 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
65,XF-Cx-00,113481,4829,27819,COM- Slurry Transfert - DWS to local Tanks,Not Started,TSF - Pre-Cx,2022-10-20 09:12:00,2022-11-01 09:12:00,2024-02-05 09:12:00,2024-02-15 09:12:00,64.0000000000,64.000000,64.0000000000,100.0000000000,,.000000,.000000,,,-4017.200000,.0000000000,Task Dependent,,,2024-02-05 09:12:00,2024-02-15 09:12:00,2022-02-11 08:00:00,2022-02-22 16:00:00,COVID-19 Construction,
66,XF-Cx-05,113482,4829,27819,COM- Slurry Transfert - DWS to local Tanks,Not Started,TSF - Commissioning,2022-11-01 09:12:00,2022-11-22 09:12:00,2024-02-15 09:12:00,2024-03-06 09:12:00,112.0000000000,112.000000,112.0000000000,100.0000000000,,.000000,.000000,,,-4017.200000,.0000000000,Task Dependent,,,2024-02-15 09:12:00,2024-03-06 09:12:00,2022-02-23 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
67,XF-Cx-10,113483,4829,27819,COM- Slurry Transfert - DWS to local Tanks,Not Started,TSF - SOP,2022-11-22 09:12:00,2022-11-22 09:12:00,2024-03-06 09:12:00,2024-03-06 09:12:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4017.200000,.0000000000,Finish Milestone,,,2024-03-06 09:12:00,2024-03-06 09:12:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
68,SL-Cx-40,113484,4829,27820,COM- Silica Line,Not Started,Silica Line - Commissioning,2023-09-19 08:00:00,2023-12-08 16:00:00,2025-01-28 08:00:00,2025-04-18 16:00:00,456.0000000000,456.000000,456.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Task Dependent,,,2025-01-28 08:00:00,2025-04-18 16:00:00,2021-12-23 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
69,SL-Cx-50,113485,4829,27820,COM- Silica Line,Not Started,Silica Line - Commissioning Complete,2023-12-08 16:00:00,2023-12-08 16:00:00,2025-04-18 16:00:00,2025-04-18 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Finish Milestone,,,2025-04-18 16:00:00,2025-04-18 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
70,SL-Cx-60,113486,4829,27820,COM- Silica Line,Not Started,Silica Line - SOP,2023-12-11 08:00:00,2023-12-11 08:00:00,2025-04-21 08:00:00,2025-04-21 08:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Start Milestone,,,2025-04-21 08:00:00,2025-04-21 08:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
71,VD-Cx-10,113487,4829,27854,COM- VDS,Not Started,VDS - Commissioning,2022-12-14 08:00:00,2022-12-27 16:00:00,2024-01-17 08:00:00,2024-01-30 16:00:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Task Dependent,,,2024-01-17 08:00:00,2024-01-30 16:00:00,2022-03-01 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
72,VD-Cx-20,113488,4829,27854,COM- VDS,Not Started,SOP - VDS Works,2022-12-27 16:00:00,2022-12-27 16:00:00,2024-01-30 16:00:00,2024-01-30 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Finish Milestone,,,2024-01-30 16:00:00,2024-01-30 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
73,FP-Cx-10,113489,4829,27855,COM- Fire Protection,Not Started,Fire Protection - Commissioning,2022-10-18 08:00:00,2022-11-14 16:00:00,2024-02-23 08:00:00,2024-03-21 16:00:00,160.0000000000,160.000000,160.0000000000,100.0000000000,,.000000,.000000,,,-4112.000000,.0000000000,Task Dependent,,,2024-02-23 08:00:00,2024-03-21 16:00:00,2022-02-15 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
74,FP-Cx-20,113490,4829,27855,COM- Fire Protection,Not Started,SOP - Fire Protection,2022-11-14 16:00:00,2022-11-14 16:00:00,2024-03-21 16:00:00,2024-03-21 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4112.000000,.0000000000,Finish Milestone,,,2024-03-21 16:00:00,2024-03-21 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
75,AC-Cx-10,113491,4829,27878,COM - Access Upgrade,Not Started,Access Upgrade - Commissioning,2022-09-30 08:00:00,2022-09-30 16:00:00,2024-02-01 08:00:00,2024-02-01 16:00:00,8.0000000000,8.000000,8.0000000000,100.0000000000,,.000000,.000000,,,-3832.000000,.0000000000,Task Dependent,,,2024-02-01 08:00:00,2024-02-01 16:00:00,2022-03-14 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
76,AC-Cx-20,113492,4829,27878,COM - Access Upgrade,Not Started,SOP - Structural Upgrades,2022-09-30 16:00:00,2022-09-30 16:00:00,2024-02-01 16:00:00,2024-02-01 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-3832.000000,.0000000000,Finish Milestone,,,2024-02-01 16:00:00,2024-02-01 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
77,ST-Cx-00b10,113493,4829,27858,Terminal Station,Not Started,Slurry Tks - Pre-Cx at at TS,2023-11-23 08:00:00,2023-12-12 16:00:00,2025-04-03 08:00:00,2025-04-22 16:00:00,112.0000000000,112.000000,112.0000000000,100.0000000000,,.000000,.000000,5,6,-6690.000000,.0000000000,Task Dependent,,,2025-04-03 08:00:00,2025-04-22 16:00:00,2021-12-06 14:00:00,2021-12-24 14:00:00,COVID-19 Construction,
78,ST-Cx-20,113494,4829,27858,Terminal Station,Not Started,Slurry Tks - Commissioning Complete at TS,2024-01-24 10:00:00,2024-03-01 10:00:00,2025-06-03 10:00:00,2025-07-14 10:00:00,216.0000000000,216.000000,216.0000000000,.0000000000,,.000000,.000000,5,8,-6690.000000,.0000000000,Task Dependent,,,2025-06-03 10:00:00,2025-07-14 10:00:00,2022-02-04 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
79,ST-Cx-00b20,113495,4829,27858,Terminal Station,Not Started,Slurry Tks - Commissioning at  TS,2023-12-13 08:00:00,2024-01-24 10:00:00,2025-04-23 08:00:00,2025-06-03 10:00:00,226.0000000000,226.000000,226.0000000000,42.4778761062,,.000000,.000000,5,7,-6690.000000,.0000000000,Task Dependent,,,2025-04-23 08:00:00,2025-06-03 10:00:00,2021-12-24 14:00:00,2022-02-03 16:00:00,COVID-19 Construction,
80,ST-Cx-10a10,113496,4829,27859,Daoui,Completed,Slurry Tks - Commissioning Complete at DO,2019-06-24 00:00:00,2019-06-24 00:00:00,2019-06-24 00:00:00,2019-06-24 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-06-24 00:00:00,2019-06-24 00:00:00,2025-04-18 16:00:00,2025-04-18 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
81,ST-Cx-05a10,113497,4829,27859,Daoui,Completed,Slurry Tks - Commissioning at  DO,2019-06-12 00:00:00,2019-06-24 00:00:00,2019-06-12 00:00:00,2019-06-24 00:00:00,64.0000000000,.000000,64.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-06-12 00:00:00,2019-06-24 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
82,ST-Cx-00a10,113498,4829,27859,Daoui,Completed,Slurry Tks - Pre-Cx at DO,2019-06-10 00:00:00,2019-06-12 00:00:00,2019-06-10 00:00:00,2019-06-12 00:00:00,16.0000000000,.000000,16.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-06-10 00:00:00,2019-06-12 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
83,ST-Cx-00b,113499,4829,27860,Beni Amir,Not Started,Slurry Tks - Pre-Cx at Beni Amir,2023-12-29 12:48:00,2024-01-30 12:48:00,2025-05-12 12:48:00,2025-06-10 12:48:00,160.0000000000,160.000000,160.0000000000,.0000000000,,.000000,.000000,1,18,-6863.800000,.0000000000,Task Dependent,,,2025-05-12 12:48:00,2025-06-10 12:48:00,2021-12-13 13:00:00,2022-01-10 13:00:00,COVID-19 Construction,
84,ST-Cx-05b,113500,4829,27860,Beni Amir,Not Started,Slurry Tks - Commissioning at Beni Amir,2024-01-30 12:48:00,2024-02-22 15:48:00,2025-06-10 12:48:00,2025-07-04 15:48:00,139.0000000000,139.000000,139.0000000000,.0000000000,,.000000,.000000,1,19,-6863.800000,.0000000000,Task Dependent,,,2025-06-10 12:48:00,2025-07-04 15:48:00,2022-01-10 13:00:00,2022-02-03 16:00:00,COVID-19 Construction,
85,ST-Cx-10,113501,4829,27860,Beni Amir,Not Started,Slurry Tks - Commissioning Complete at Beni Amir,2024-02-22 15:48:00,2024-04-01 15:48:00,2025-07-04 15:48:00,2025-08-13 15:48:00,216.0000000000,216.000000,216.0000000000,.0000000000,,.000000,.000000,1,20,-6863.800000,.0000000000,Task Dependent,,,2025-07-04 15:48:00,2025-08-13 15:48:00,2022-02-04 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
86,ST-Cx-00a,113502,4829,27848,Head Station,Not Started,Slurry Tks - Pre-Cx at HS,2023-03-10 13:00:00,2023-03-29 16:00:00,2024-04-15 09:00:00,2024-05-03 12:00:00,107.0000000000,107.000000,107.0000000000,100.0000000000,,.000000,.000000,,,-4736.000000,.0000000000,Task Dependent,,,2024-04-15 09:00:00,2024-05-03 12:00:00,2021-12-14 09:00:00,2021-12-31 12:00:00,COVID-19 Construction,
87,ST-Cx-10a,113503,4829,27848,Head Station,Not Started,Slurry Tks - Commissioning Complete at HS,2023-04-26 16:00:00,2023-04-26 16:00:00,2024-06-11 16:00:00,2024-06-11 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Finish Milestone,,,2024-06-11 16:00:00,2024-06-11 16:00:00,2022-02-03 16:00:00,2022-02-03 16:00:00,COVID-19 Construction,
88,ST-Cx-05a,113504,4829,27848,Head Station,Not Started,Slurry Tks - Commissioning at  HS,2023-04-05 08:00:00,2023-04-26 16:00:00,2024-05-09 12:00:00,2024-06-11 16:00:00,120.0000000000,188.000000,188.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Task Dependent,,,2024-05-09 12:00:00,2024-06-11 16:00:00,2021-12-31 12:00:00,2022-02-03 16:00:00,COVID-19 Construction,
89,XF-P-600,113505,4829,27825,PRC- Slurry Transfert - DWS to local Tanks,Completed,PL_Consolidated contract with Pipe Loop,2017-11-24 16:00:00,2017-11-24 16:00:00,2017-11-24 16:00:00,2017-11-24 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-11-24 16:00:00,2017-11-24 16:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:38:00,2021-05-25 11:38:00,COVID-19 3 and 4,
90,SP-P-045,113506,4829,27847,PRC- Pumps,Completed,Slurry Pumps - CAD Complete,2017-02-28 00:00:00,2017-02-28 00:00:00,2017-02-28 00:00:00,2017-02-28 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-02-28 00:00:00,2017-02-28 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
91,SP-P-060,113507,4829,27847,PRC- Pumps,Completed,Slurry Pumps - Award PO,2017-03-15 00:00:00,2017-04-20 15:00:00,2017-03-15 00:00:00,2017-04-20 15:00:00,215.0000000000,.000000,215.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-15 00:00:00,2017-04-20 15:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
92,SP-P-065,113508,4829,27847,PRC- Pumps,Completed,Slurry Pumps - PO Awarded and Signed by OCP,2017-04-28 00:00:00,2017-04-28 00:00:00,2017-04-28 00:00:00,2017-04-28 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-04-28 00:00:00,2017-04-28 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
93,SP-P-055,113509,4829,27847,PRC- Pumps,Completed,Slurry Pumps - LOI Issued,2017-03-15 00:00:00,2017-03-15 00:00:00,2017-03-15 00:00:00,2017-03-15 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-03-15 00:00:00,2017-03-15 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
94,SP-P-050,113510,4829,27847,PRC- Pumps,Completed,Slurry Pumps - Issue LOI,2017-02-28 00:00:00,2017-03-15 00:00:00,2017-02-28 00:00:00,2017-03-15 00:00:00,88.0000000000,.000000,88.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-02-28 00:00:00,2017-03-15 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
95,SP-P-070,113511,4829,27847,PRC- Pumps,Completed,Slurry Pumps - Vendor Receive Down Payment,2017-04-20 15:00:00,2017-04-27 10:00:00,2017-04-20 15:00:00,2017-04-27 10:00:00,35.0000000000,.000000,35.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-04-20 15:00:00,2017-04-27 10:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
96,SP-P-090,113512,4829,27847,PRC- Pumps,Completed,Slurry Pumps - Provide Pump Loads to TS EPC,2017-04-20 15:00:00,2017-04-27 10:00:00,2017-04-20 15:00:00,2017-04-27 10:00:00,35.0000000000,.000000,35.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-04-20 15:00:00,2017-04-27 10:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
97,SP-P-110,113513,4829,27847,PRC- Pumps,Completed,Slurry Pumps - Final Clarifications between Vendor & JESA,2017-03-15 00:00:00,2017-04-12 13:00:00,2017-03-15 00:00:00,2017-04-12 13:00:00,165.0000000000,.000000,165.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-15 00:00:00,2017-04-12 13:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
98,SP-P-040,113514,4829,27847,PRC- Pumps,Completed,Slurry Pumps - CAD Preparation,2017-02-06 00:00:00,2017-02-28 00:00:00,2017-02-06 00:00:00,2017-02-28 00:00:00,128.0000000000,.000000,128.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-02-06 00:00:00,2017-02-28 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
99,SP-P-300,113515,4829,27902,Potential Issues for Delay,Completed,Slurry Pumps - Orig. Estimate 5 Months Impact 3 Additional mos.,2017-03-15 00:00:00,2017-06-15 00:00:00,2017-03-15 00:00:00,2017-06-15 00:00:00,520.0000000000,.000000,520.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-15 00:00:00,2017-06-15 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
100,SP-P-LOE,113516,4829,27902,Potential Issues for Delay,Completed,Slurry Pumps - Total Potential Impact,2017-03-15 00:00:00,2017-06-15 00:00:00,2017-03-15 00:00:00,2017-06-15 00:00:00,520.0000000000,.000000,520.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Level Of Effort,2017-03-15 00:00:00,2017-06-15 00:00:00,,,,,COVID-19 3 and 4,
101,SV-P-045,113517,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - CAD Complete,2018-01-30 00:00:00,2018-01-30 00:00:00,2018-01-30 00:00:00,2018-01-30 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-01-30 00:00:00,2018-01-30 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
102,SV-P-065,113518,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - PO Awarded and Signed by OCP,2018-07-04 00:00:00,2018-07-04 00:00:00,2018-07-04 00:00:00,2018-07-04 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-07-04 00:00:00,2018-07-04 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
103,SV-P-055,113519,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - LOI Issued,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-02-12 00:00:00,2018-02-12 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
104,SV-P-050,113520,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - Issue LOI,2018-01-30 00:00:00,2018-02-12 00:00:00,2018-01-30 00:00:00,2018-02-12 00:00:00,72.0000000000,.000000,72.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-01-30 00:00:00,2018-02-12 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
105,SV-P-085,113521,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - COF Commercial,2017-10-06 16:00:00,2017-10-06 16:00:00,2017-10-06 16:00:00,2017-10-06 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-10-06 16:00:00,2017-10-06 16:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
106,SV-P-010,113522,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - Receive Technical Bids,2017-01-16 00:00:00,2017-01-31 00:00:00,2017-01-16 00:00:00,2017-01-31 00:00:00,88.0000000000,.000000,88.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-01-16 00:00:00,2017-01-31 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
107,SV-P-015,113523,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - All Technical Bids Received,2017-01-31 00:00:00,2017-01-31 00:00:00,2017-01-31 00:00:00,2017-01-31 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-01-31 00:00:00,2017-01-31 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
108,SV-P-020,113524,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - TBA,2017-03-28 08:30:00,2017-08-12 00:00:00,2017-03-28 08:30:00,2017-08-12 00:00:00,767.5000000000,.000000,767.5000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-28 08:30:00,2017-08-12 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
109,SV-P-025,113525,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - Final TBA,2017-08-12 00:00:00,2017-08-12 00:00:00,2017-08-12 00:00:00,2017-08-12 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-08-12 00:00:00,2017-08-12 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
110,SV-P-030,113526,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - Receive Commercial Bids,2017-08-15 08:00:00,2017-08-31 16:00:00,2017-08-15 08:00:00,2017-08-31 16:00:00,96.0000000000,.000000,96.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-08-15 08:00:00,2017-08-31 16:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
111,SV-P-035,113527,4829,27852,PRC- Slurry Valves,Completed,Slurry Valves - All Commercial Bids Received,2017-09-02 03:40:00,2017-09-02 03:40:00,2017-09-02 03:40:00,2017-09-02 03:40:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-09-02 03:40:00,2017-09-02 03:40:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
