,HierarchyPathID,CostObjectID,CostObjectName,OriginalGrossMargin,ActualGrossMargin,EACCostMargin,ClientPostedHours,ClientPostedCost,CostObjectHierarchyLevel,ProjectStartDate,ProjectEndDate,TimePeriod
220,Q37010.91,91,Jorf MP Power Plant/ PJ5 PMC role with commissionning,0,0,-209984,17110,14178000,1,2018-01-01,2023-01-01,2024-03
221,QI9900.A,A,[New],0,0,0,0,0,1,2019-07-01,2020-02-29,2024-03
222,Q31220.A,A,[New],0,0,0,0,0,1,2021-04-01,2023-12-29,2024-03
223,Q54850.A,A,[New],0,0,0,0,0,1,2021-11-01,2022-11-30,2024-03
224,Q82170.A,A,Home Office Labor,0,0,0,0,0,1,2023-06-01,2024-03-30,2024-03
225,ASG.ADC,ADC,ASSIGNMENT &amp; PER DIEM,0,0,0,0,0,1,,,2024-03
226,AFU.AFU,AFU,ALLOWANCE FOR UNFORSEEN,0,0,0,0,0,1,,,2024-03
227,P2.AR,AR,ARCHITECTURAL,0,0,0,0,0,1,,,2024-03
228,P4.AR,AR,ARCHITECTURAL,0,0,0,0,0,1,,,2024-03
229,P5.AR,AR,ARCHITECTURAL,0,0,0,0,0,1,,,2024-03
230,P6.AR,AR,ARCHITECTURAL,0,0,0,0,0,1,,,2024-03
231,P2.AS,AS,ACCOUNTING SERV,0,0,0,0,0,1,,,2024-03
232,P4.AS,AS,ACCOUNTING SERV,0,0,0,0,0,1,,,2024-03
233,P5.AS,AS,ACCOUNTING SERV,0,0,0,0,0,1,,,2024-03
234,P6.AS,AS,ACCOUNTING SERV,0,0,0,0,0,1,,,2024-03
235,P7.ASG,ASG,[New],0,0,0,0,0,1,,,2024-03
236,Q37100.C1,C1,CONSTRUCTION SUPPORT,34259258,32479063,37964566,172012,118643344,1,2019-04-01,2022-04-30,2024-03
237,Q66330.C1,C1,PFC - PAP - Bulk Steel structure,1586548,0,0,0,28029022,1,2022-07-22,2024-12-31,2024-03
238,Q66330.C2,C2,PAP Laayoune civil package 1,0,0,0,0,0,1,2022-07-22,2024-12-31,2024-03
239,Q65210.C3,C3,LWP - Ultrasonic Density Meters,0,0,0,0,0,1,2016-10-01,2024-12-31,2024-03
240,Q65210.C4,C4,LAAYOUNE WASHPLANT - TSF PUMPS,0,0,0,0,0,1,2016-10-01,2024-12-31,2024-03
241,Q65210.C5,C5,LAAYOUNE WASHPLANT- Ligne éléctrique 6KV,0,0,0,0,0,1,2016-10-01,2024-12-31,2024-03
242,Q65210.C6,C6,LWP EPCM - ETUDES LPEE BRUIT ET QUALITE,0,0,0,0,0,1,2016-10-01,2024-12-31,2024-03
243,P2.CC,CC,COST CONTROL,0,0,0,0,0,1,,,2024-03
244,P4.CC,CC,COST CONTROL,0,0,0,0,0,1,,,2024-03
245,Q82040.GEN.GEN,GEN,Genral Expenses,0,0,0,0,0,1,2022-09-30,2027-02-07,2024-03
246,P2.GT,GT,GEOLOGY / GEOTECHNICAL,0,0,0,0,0,1,,,2024-03
247,P4.GT,GT,GEOLOGY / GEOTECHNICAL,0,0,0,0,0,1,,,2024-03
248,P5.GT,GT,GEOLOGY / GEOTECHNICAL,0,0,0,0,0,1,,,2024-03
249,P6.GT,GT,GEOLOGY / GEOTECHNICAL,0,0,0,0,0,1,,,2024-03
250,P2.HV,HV,HVAC,0,0,0,0,0,1,,,2024-03
251,P4.HV,HV,HVAC,0,0,0,0,0,1,,,2024-03
252,P5.HV,HV,HVAC,0,0,0,0,0,1,,,2024-03
253,P6.HV,HV,HVAC,0,0,0,0,0,1,,,2024-03
254,P3.IN,IN,INSTRUMENTATION,0,0,0,0,0,1,,,2024-03
255,P1.IN,IN,INSTRUMENTATION,0,0,0,0,0,1,,,2024-03
256,P2.IN,IN,INSTR &amp; CONTROL SYS,0,0,0,0,0,1,,,2024-03
257,P4.IN,IN,INSTR &amp; CONTROL SYS,0,0,0,0,0,1,,,2024-03
258,P5.IN,IN,INSTR &amp; CONTROL SYS,0,0,0,0,0,1,,,2024-03
259,P6.IN,IN,INSTR &amp; CONTROL SYS,0,0,0,0,0,1,,,2024-03
260,INS.INS,INS,INSURANCE,0,0,0,0,0,1,,,2024-03
261,TRV.INT,INT,TRAVEL,0,0,0,0,0,1,,,2024-03
262,ASG.LDC,LDC,ASSIGNMENT &amp; PER DIEM,0,0,0,0,0,1,,,2024-03
263,P2.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-03
264,P4.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-03
265,P5.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-03
266,P6.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-03
267,P2.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-03
268,P4.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-03
269,P5.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-03
270,P6.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-03
271,P2.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-03
272,P4.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-03
273,P5.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-03
274,P6.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-03
275,P3.ME,ME,Mechanical,0,0,0,0,0,1,,,2024-03
276,P1.ME,ME,Mechanical,0,0,0,0,0,1,,,2024-03
277,P2.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-03
278,P4.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-03
279,P5.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-03
280,P6.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-03
281,P2.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-03
282,P4.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-03
283,P5.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-03
284,P6.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-03
285,100.O1C,O1C,Architectural OSBL,0,0,0,0,0,1,,,2024-03
286,SB.OA,OA,STANDBY,0,0,0,0,0,1,,,2024-03
287,ODC.ODC,ODC,OTHER DIRECT COST,0,0,0,0,0,1,,,2024-03
288,P7.ODC,ODC,[New],0,0,0,0,0,1,,,2024-03
289,P3.OE,OE,Project Engineering Management,0,0,0,0,0,1,,,2024-03
290,P1.OE,OE,Project Engineering Management,0,0,0,0,0,1,,,2024-03
291,P2.OM,OM,OPERATIONS MGMT,0,0,0,0,0,1,,,2024-03
292,P4.OM,OM,OPERATIONS MGMT,0,0,0,0,0,1,,,2024-03
293,P5.OM,OM,OPERATIONS MGMT,0,0,0,0,0,1,,,2024-03
294,P6.OM,OM,OPERATIONS MGMT,0,0,0,0,0,1,,,2024-03
295,A.P1,P1,[New],0,0,0,0,0,1,,,2024-03
296,B.P1,P1,[New],0,0,0,0,0,1,,,2024-03
297,Q22650.P1,P1,Cost + Fee Packages,13254270,9848704,14912136,0,215045914,1,2021-12-01,2024-02-29,2024-03
298,Q54850.P1,P1,Lion 1 C+F,260675,109940,260675,0,5000260,1,2021-11-01,2022-11-30,2024-03
299,QW2201.P1,P1,Desalination phase 3 Cost+Fee GC-TGCC,10372050,0,-138293995,0,148666045,1,2022-04-01,2023-06-30,2024-03
300,QW2111.P1,P1,Cost+fee Packages,12897021,-13068071,12897021,0,185142129,1,2021-11-14,2024-04-30,2024-03
301,Q22630.P1,P1,Home office suffix P1,8284419,9259647,123421108,0,118743338,1,2021-07-01,2024-06-28,2024-03
302,Q22640.P1,P1,Suffix,8592105,18345794,-409255,0,123153498,1,2021-07-01,2024-06-28,2024-03
303,Q36220.P1,P1,Cost+Fee WO,40583456,11695741,34475336,0,716974413,1,2022-09-07,2024-11-15,2024-03
304,QW2220.P1,P1,Beni Mellal WWTP - Packages,13121039,-23664542,13121039,0,231805013,1,2022-05-04,2022-10-28,2024-03
305,Q54790.P1,P1,UM6P Rabat Phase 2 PMC-BCT-TOPO,1881,1881,-94119,0,33231,1,2021-04-01,2021-09-30,2024-03
306,Q21201.P1,P1,Cost plus fee,155060,87606,87607,0,2739398,1,2022-06-17,2022-12-31,2024-03
307,P1.PM,PM,PROJECT MANAGEMENT,0,0,0,0,0,1,,,2024-03
308,P2.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-03
309,P4.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-03
310,P5.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-03
311,P6.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-03
312,P3.PN,PN,PIPING MECHANICAL,0,0,0,0,0,1,,,2024-03
313,P1.PN,PN,PIPING,0,0,0,0,0,1,,,2024-03
314,P2.PN,PN,PIPING,0,0,0,0,0,1,,,2024-03
315,P4.PN,PN,PIPING,0,0,0,0,0,1,,,2024-03
316,P5.PN,PN,PIPING,0,0,0,0,0,1,,,2024-03
317,P6.PN,PN,PIPING,0,0,0,0,0,1,,,2024-03
318,C.PN,PN,[New],0,0,0,0,0,1,,,2024-03
319,P3.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-03
320,P1.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-03
321,P2.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-03
322,P4.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-03
323,P5.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-03
324,P6.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-03
325,P2.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-03
326,P4.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-03
327,P5.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-03
328,P6.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-03
329,P3.PT,PT,Project Tech,0,0,0,0,0,1,,,2024-03
330,P2.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-03
331,P4.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-03
332,P5.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-03
333,P6.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-03
334,P1.PU,PU,PROCUREMENT,0,0,0,0,0,1,,,2024-03
335,P2.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-03
336,P4.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-03
337,P5.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-03
338,P6.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-03
339,P2.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-03
340,P4.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-03
341,P5.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-03
342,P6.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-03
343,P2.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-03
344,P4.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-03
345,P5.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-03
346,P6.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-03
347,P3.QM,QM,PERFORMANCE IMPROVEMENT (QUALITY),0,0,0,0,0,1,,,2024-03
348,P1.QM,QM,PERFORMANCE IMPROVEMENT (QUALITY),0,0,0,0,0,1,,,2024-03
349,P2.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-03
350,P4.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-03
351,P5.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-03
352,P6.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-03
353,REP.REP,REP,REPRODUCTION,0,0,0,0,0,1,,,2024-03
354,P2.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-03
355,P4.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-03
356,P5.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-03
357,P6.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-03
358,Q91170.S,S,Contingency,0,0,0,0,0,1,2016-06-10,2021-02-28,2024-03
359,P3.SA,SA,HSE Management,0,0,0,0,0,1,,,2024-03
360,P2.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-03
361,P4.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-03
362,P5.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-03
363,P6.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-03
364,SCS.SCS,SCS,SPECIAL COMPUTER SYS,0,0,0,0,0,1,,,2024-03
365,P3.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-03
366,P1.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-03
367,P2.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-03
368,P4.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-03
369,P5.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-03
370,P6.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-03
371,P2.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-03
372,P4.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-03
373,P5.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-03
374,P6.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-03
375,P2.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-03
376,P4.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-03
377,P5.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-03
378,P6.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-03
379,P2.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-03
380,P4.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-03
381,P5.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-03
382,QU9126.01,01,IPL Phos Acid PP Design BE,0,0,-25280,740,703041,1,2021-04-16,2021-06-30,2024-02
383,QW2105.01,01,Home Office Suffix 01,112047,0,112047,1012,384133,1,2021-04-05,2021-06-25,2024-02
384,QU9118.01,01,EuroChem Plant Site Audit,0,0,-18584,544,573611,1,2021-05-03,2021-07-30,2024-02
385,QU9128.01,01,JSC Kovdor Bene Bench Test,0,0,-42790,855,756549,1,2021-05-24,2021-09-17,2024-02
386,QU9129.01,01,Imacid CE 300K tpy DAPNPK Plant,0,0,-28077,842,792834,1,2021-05-17,2021-07-23,2024-02
387,QBI207.01,01,Home Office Suffix 01,0,0,0,1040,269961,1,2020-02-01,2020-03-30,2024-02
388,QU9132.01,01,Nutrien 2021 Core Washing,118794,0,66722,748,534393,1,2021-06-04,2021-12-31,2024-02
389,Q98030.01,01,MCA SENEGAL II POWER PMC ROLE BASE AND OPTION A,0,0,0,0,0,1,2020-02-24,2025-09-26,2024-02
390,QW2109.01,01,Home Office Suffix 01,0,-5830,-5985,958,431646,1,2021-05-26,2021-07-30,2024-02
391,QW2104.01,01,General,4700077,3343012,3343012,14145,12410572,1,2021-03-29,2021-10-29,2024-02
392,QU9133.01,01,Ideal Bene Bench Testing Services,0,0,-53713,873,640588,1,2021-06-15,2021-09-30,2024-02
393,QU9127.01,01,Mosaic Gypsum Pumps to Ph III Ext,126255,0,127996,571,619125,1,2021-04-23,2021-09-03,2024-02
394,QS9000.01,01,GENERAL,90204,90204,-1804086,0,1894290,1,2021-05-31,2021-10-01,2024-02
395,QU9142.01,01,Fox River PEA Martison Phosphate Project,1325970,0,1325970,4863,5954283,1,2021-09-06,2021-12-03,2024-02
396,QU9145.01,01,EuroChem Confidential Bene &amp; PA Bench Testing Ph1,0,0,0,1036,1023764,1,2021-10-04,2021-10-29,2024-02
397,QU9148.01,01,Hexion Small Project Support,34664,0,34664,123,136650,1,2021-10-04,2021-12-31,2024-02
398,QE2101.01,01,Home Office Suffix 01,376882,426751,449626,2346,998708,1,2021-09-13,2022-07-29,2024-02
399,QW2110.01,01,Home Office Suffix 01,0,-34618,-60474,1592,477119,1,2021-08-02,2021-10-29,2024-02
400,QW2113.01,01,Home Office Suffix 01,416251,414163,378589,1080,1167468,1,2021-09-01,2022-02-28,2024-02
401,Q80120.01,01,MPH/TSP Safi Site Expansion/ Feasibility,0,0,-266230,3889,2793921,1,2021-10-01,2021-12-24,2024-02
402,Q30001.01,01,Arena Simulation - Jorf Chemical Complex,0,0,54966,1560,799391,1,2021-10-04,2022-01-04,2024-02
403,QU9147.01,01,Itafos Beneficiation Improvement at Conda,0,0,0,1234,1243907,1,2021-11-01,2022-01-31,2024-02
404,QU9149.01,01,Mosaic New Wales Gypsum Line Repair,5439,0,10458,29,32796,1,2021-10-20,2021-11-12,2024-02
405,QT2171.01,01,Home Office Suffix 01,0,0,0,8636,3159587,1,2021-09-01,2023-03-30,2024-02
406,QW2112.01,01,Home Office Suffix 01,0,0,0,5212,2197000,1,2021-09-15,2022-02-28,2024-02
407,QW2111.01,01,Detail Engineering,7492664,1002688,961343,32995,24450000,1,2021-11-14,2024-04-30,2024-02
408,QE2103.01,01,Home Office Suffix 01,139395,0,139395,556,332320,1,2021-10-01,2021-11-30,2024-02
409,QS2100.01,01,Home Office Suffix 01,0,0,-93053,1655,557734,1,2021-10-20,2022-05-28,2024-02
410,QB2100.01,01,Home Office Suffix 01,0,0,-663559,5388,1722174,1,2021-06-01,2023-04-30,2024-02
411,QW2106.01,01,Home Office Suffix 01,0,-48428,23287786,5670,1682430,1,2021-10-15,2022-06-24,2024-02
412,QU9150.01,01,Somerset Flotation Bench Testing,0,0,0,158,130865,1,2021-11-15,2021-11-26,2024-02
413,QB2102.01,01,Home Office Suffix 01,946972,0,0,6005,3238236,1,2021-08-30,2023-01-29,2024-02
414,QB2103.01,01,Home Office Suffix 01,807473,0,0,5217,2816665,1,2021-08-30,2023-01-29,2024-02
415,QB2106.01,01,Home Office Suffix 01,0,0,0,289,138669,1,2021-11-22,2022-04-30,2024-02
416,QW2118.01,01,Home Office Suffix 01,0,-66373,-79720,2538,902645,1,2021-11-01,2022-02-28,2024-02
417,QS2101.01,01,Home Office Suffix 01,0,0,-56150,216,100970,1,2021-11-22,2021-12-31,2024-02
418,QU9153.01,01,OCP Clean Energy Drying & Calcination FS,0,0,0,975,985302,1,2021-12-13,2022-02-18,2024-02
419,QW2119.01,01,Desalination Project Phase 3,0,0,0,33440,13299514,1,2021-10-25,2022-03-25,2024-02
420,QB2205.01,01,Home Office Suffix 01,0,0,0,0,1446,1,2022-04-07,2022-12-30,2024-02
421,QB2107.01,01,Home Office Suffix 01,0,0,-30490,746,259783,1,2022-04-01,2023-02-28,2024-02
422,QW2240.01,01,Home Office Suffix 01,0,0,0,6056,2715185,1,2022-08-01,2023-06-30,2024-02
423,QB2201.01,01,Home Office Suffix 01,317753,150463,317753,1440,813004,1,2022-05-02,2023-03-31,2024-02
424,QW2200.01,01,Water Program Integration - 2022,1518700,-27637,1518700,7129,6416010,1,2022-05-30,2023-04-28,2024-02
425,QB2208.01,01,Home Office Suffix 01,73095,4120,73095,450,318995,1,2022-05-02,2023-03-31,2024-02
426,QB2235.01,01,Home Office Suffix 01,0,0,-8463,530,203936,1,2022-09-01,2023-02-28,2024-02
427,QB2230.01,01,Home Office Suffix 01,0,0,0,48,26169,1,2022-05-02,2023-06-30,2024-02
428,QW2244.01,01,Jorf Recycling Water and 7th line IntakeFeasibility,789887,729504,729504,3148,2125024,1,2022-09-19,2022-11-20,2024-02
429,QW2246.01,01,INTEGRATION EFFORT FOR WATER BALANCE,748403,779113,779113,2452,2076647,1,2022-06-01,2022-12-30,2024-02
430,QW2243.01,01,Desalination Safi Phase 1New Water Intake Conceptual,0,0,0,504,3729859,1,2022-08-01,2022-09-30,2024-02
431,QW2211.01,01,Jorf Desalination Phase 2 - Material Inspection,197307,62730,197307,666,974283,1,2022-04-01,2022-06-24,2024-02
432,QW2232.01,01,Home Office Suffix 01,0,-6067,-170370,2922,1547250,1,2022-05-02,2022-10-31,2024-02
433,QE2213.01,01,Home Office Suffix 01,201791,183270,192955,822,523274,1,2022-08-15,2022-11-14,2024-02
434,QW2241.01,01,Home Office Suffix 01,0,-22591,-1568669,3028,1072793,1,2022-05-16,2022-10-10,2024-02
435,QW2222.01,01,FBS WWTP Construction,2689056,0,-198659,0,7200000,1,2022-04-01,2024-01-31,2024-02
436,QW2237.01,01,Home Office Suffix 01,0,0,0,0,0,1,2022-04-01,2023-06-27,2024-02
437,QE2221.01,01,Home Office Suffix 01,608659,272472,524980,2728,1582802,1,2022-08-01,2023-12-29,2024-02
438,QW2221.01,01,KH WWTP Construction,1971156,0,-212019,0,6700000,1,2022-04-01,2024-01-31,2024-02
439,QE2105.01,01,Home Office Suffix 01,25029,6522,25029,96,157563,1,2022-08-15,2022-11-14,2024-02
440,QW2231.01,01,Home Office Suffix 01,0,0,-460734,6502,2465829,1,2022-03-14,2022-09-16,2024-02
441,QE2216.01,01,Home Office Suffix 01,0,0,0,4047,1829584,1,2022-08-01,2023-02-28,2024-02
442,Q36214.01,01,Home Office Suffix 01,1513454,0,1513454,0,26737692,1,2022-04-29,2023-08-01,2024-02
443,QB2232.01,01,HOME OFFICE SUFFIX 01,0,13140229,753574,692284,245776826,1,2022-11-01,2024-10-31,2024-02
444,QW2249.01,01,Home Office Suffix 01,0,0,0,2376,922667,1,2022-11-23,2024-12-23,2024-02
445,QW2223.01,01,Construction & Commissioning Part 1,0,0,0,2342,879502,1,2022-11-28,2023-07-28,2024-02
446,QE2223.01,01,Home Office Suffix 01,0,0,251567,2442,829418,1,2022-10-01,2023-03-31,2024-02
447,QE2227.01,01,Home Office Suffix 01,0,0,0,2117,809441,1,2022-12-01,2023-12-01,2024-02
448,QE2217.01,01,Home Office Suffix 01,0,0,0,1638,631510,1,2023-02-01,2023-07-01,2024-02
449,QE2202.01,01,Home Office Suffix 01,0,0,0,2352,870288,1,2022-12-01,2023-05-31,2024-02
450,QE2224.01,01,Home Office Suffix 01,0,0,0,2442,808286,1,2022-10-01,2023-03-31,2024-02
451,QE2230.01,01,Home Office Suffix 01,404393,130516,404386,1117,1814261,1,2022-12-31,2024-02-02,2024-02
452,QW2245.01,01,Desalinated Water Pipeline Safi Gantour - FEED,3107642,2012839,2012839,13738,9064531,1,2023-02-10,2023-12-30,2024-02
453,QE2258.01,01,General,0,0,0,1260,1472605,1,2022-07-01,2022-11-30,2024-02
454,QB2301.01,01,HOME OFFICE SUFFIX,0,0,-2398614,152129,48872593,1,2022-11-01,2024-12-31,2024-02
455,QB2302.01,01,Home office suffix,0,0,-946172,125185,41882940,1,2022-12-01,2024-09-30,2024-02
456,QE2257.01,01,Azur Project,277776,238215,233668,790,711866,1,2022-12-05,2023-02-05,2024-02
457,QW2248.01,01,Desalinated water pipeline Jorf Khouribga - PMC,48950463,15271189,32689104,318354,212857209,1,2022-12-07,2024-01-31,2024-02
458,QU9121.02,02,Maaden DAP PDP Pkg Reimb,114225,0,95478,480,996657,1,2020-12-07,2021-04-30,2024-02
459,Q98030.02,02,MCA SENEGAL II POWER PMC ROLE OPTION B,0,0,0,0,0,1,2020-02-24,2025-09-26,2024-02
460,QW2104.02,02,Site Studies,2892772,1944079,1944079,14318,7478618,1,2021-03-29,2021-10-29,2024-02
461,QU9133.02,02,IDMI Beneficiation Pilot Plant Testing,0,0,0,3513,2995195,1,2021-06-15,2021-09-30,2024-02
462,QU9153.02,02,OCP Fertilizer Drying FS,0,0,0,205,196972,1,2021-12-13,2022-02-18,2024-02
463,QW2222.02,02,FBS WWTP Construction,0,8362223,0,0,0,1,2022-04-01,2024-01-31,2024-02
464,QW2221.02,02,KH WWTP Construction Part 2,0,4494928,0,0,0,1,2022-04-01,2024-01-31,2024-02
465,QW2127.02,02,Construction & Commissioning Part 2,0,3801275,0,0,0,1,2021-11-01,2023-05-26,2024-02
466,QW2223.02,02,Construction & Commissioning Part 2,0,5313781,-300763,0,0,1,2022-11-28,2023-07-28,2024-02
467,QW2128.02,02,Constrcution & Commisioning - Part 2,4547660,4554033,4554033,27148,13204674,1,2020-12-28,2022-12-30,2024-02
468,QE2304.02,02,General,0,0,0,20336,22116073,1,2023-05-01,2023-12-29,2024-02
469,QW2244.02,02,Jorf Recycling Water - Conceptual & ITB/TBE,0,0,0,12900,5794707,1,2022-09-19,2022-11-20,2024-02
470,QB2327.02,02,Sufix,638401,140684,638395,4728,2424372,1,2023-07-28,2024-01-31,2024-02
471,QW2247.02,02,Wave 2 Desalination Plant Jorf,17241279,3853498,23148956,112834,66242407,1,2023-07-03,2024-04-30,2024-02
472,QW2310.02,02,STEP MARRAKECH CONCEPTUAL,1369415,781262,1473705,6142,3905077,1,2023-06-01,2023-08-31,2024-02
473,QW2245.02,02,Desal water pipeline S2GM – Bidding Cycle,3171862,1073640,2225292,14604,9991616,1,2023-02-10,2023-12-30,2024-02
474,QB2322.02,02,Suffix,243794,219102,243796,893,674014,1,2023-08-01,2023-10-31,2024-02
475,QE2251.02,02,Mines Solar PV - Phase 2,0,0,0,0,0,1,2022-04-01,2024-03-29,2024-02
476,QI9509.03,03,Home Office Suffix 03,0,0,0,0,67896864,1,2023-02-11,2024-12-27,2024-02
477,QW2104.03,03,Agriculture,570726,468423,468423,3480,1499232,1,2021-03-29,2021-10-29,2024-02
478,QU9133.03,03,IDMI Beneficiation Basic Engineering Package,0,0,0,12974,15799082,1,2021-06-15,2021-09-30,2024-02
479,QE2304.03,03,Tarfaya Green Ammonia - Bridge FEED,3157269,1008963,2340940,9627,13561692,1,2023-05-01,2023-12-29,2024-02
480,QW2104.04,04,Desalination,327574,345105,345105,1790,916147,1,2021-03-29,2021-10-29,2024-02
481,QW2104.05,05,Environment,460697,468122,468122,2412,1210375,1,2021-03-29,2021-10-29,2024-02
482,QW2104.06,06,Green Ammonia,189962,143444,143444,600,492608,1,2021-03-29,2021-10-29,2024-02
483,QW2104.07,07,Master Plan,624806,434081,434081,3124,1639519,1,2021-03-29,2021-10-29,2024-02
484,QW2104.08,08,Urban Development,584006,522267,522267,2920,1532457,1,2021-03-29,2021-10-29,2024-02
485,QW2104.09,09,Renewable Energy,1034083,808467,808467,3590,2687602,1,2021-03-29,2021-10-29,2024-02
486,QMEL10.0G,0G,CBG PORT ASSET INTEGRITY ASSESSMENT,35499,0,35499,142,144783,1,2022-04-04,2022-04-15,2024-02
487,QU9106.0L,0L,"Itafos Servicess LLC, Bench Scale Testing",131219,138343,571886,426,518546,1,2020-01-20,2020-03-31,2024-02
488,QB2302.1,1,Home Office Suffix 11,0,0,0,0,0,1,2022-12-01,2024-09-30,2024-02
489,Q66020.10,10,Home Office Suffix 10,620923,0,620922,3758,1955223,1,2017-09-29,2021-01-29,2024-02
490,QW2104.10,10,Maritime Canal,186422,231564,231564,1020,715850,1,2021-03-29,2021-10-29,2024-02
491,CE.100,100,[New],0,0,0,0,0,1,,,2024-02
492,IT.100,100,[New],0,0,0,0,0,1,,,2024-02
493,Q40150.11,11,OCP DEX PM,5830254,2784798,2848653,3328,9894640,1,2019-10-19,2021-01-31,2024-02
494,Q11642.11,11,JFC2 Maintenance Excellence,0,-456981,-456981,392754,224904422,1,2017-09-01,2023-10-27,2024-02
